,ID,X,Y,Area,Intensity,ParentCellID,MeanIntensity,MaxIntensity,major_axis_length,minor_axis_length
2634,3804.0,1364.5625,1032.8958333333333,144.0,,,0.0019413926638662815,0.0021057450212538242,18.871524143448674,10.962892909614604
2635,3806.0,931.393063583815,1032.8901734104047,173.0,,,0.0015380741097033024,0.0017395284958183765,19.61102606907852,11.674903699315147
2636,3807.0,1620.7272727272727,1027.909090909091,11.0,,,0.0007934691966511309,0.000839246204122901,20.045334895579206,1.1071906963681666
2637,3809.0,1927.25,1032.625,8.0,,,0.0009193560690619051,0.0009460593573749065,5.864129533599202,2.088536524260375
2638,3810.0,120.61506276150628,1035.5481171548117,239.0,,,0.0013881879858672619,0.0016479743644595146,19.547922695875066,16.58319112892838
2639,3811.0,409.2173913043478,1029.695652173913,23.0,,,0.002416233066469431,0.0027008468750864267,6.609484738581983,4.412236460467577
2640,3812.0,1204.780303030303,1040.6439393939395,132.0,,,0.001821256591938436,0.0021820401307195425,14.74123256011221,11.579168630415117
2641,3813.0,1252.0,1033.2,5.0,,,0.0012146180961281061,0.001281757839024067,6.34001103350453,0.8742197063901135
2642,3815.0,1913.5,1032.75,84.0,,,0.0011015561176463962,0.0011749446857720613,11.977497254017319,9.497695836184388
2643,3816.0,169.84615384615384,1043.923076923077,13.0,,,0.0015787219163030386,0.0016479743644595146,4.748377429419916,3.5597537413447733
2644,3817.0,188.18421052631578,1033.921052631579,76.0,,,0.0014795229071751237,0.00158693827688694,11.521097591299768,8.515655456514992
2645,3818.0,519.2222222222222,1036.5714285714287,63.0,,,0.0012413093354552984,0.0013885709922760725,14.704544132092519,5.897257127725401
2646,3819.0,844.1470588235294,1034.6029411764705,68.0,,,0.0012103994376957417,0.0013580529484897852,12.043052667366812,7.61437609272611
2647,3821.0,1030.5032537960954,1043.765726681128,461.0,,,0.002688500564545393,0.003784237429499626,35.36959752813359,18.009651046445303
2648,3825.0,208.16867469879517,1037.0963855421687,83.0,,,0.0011497581144794822,0.0012970168609172106,13.281724773177324,8.164225402567759
2649,3827.0,394.6184538653367,1046.1072319201994,401.0,,,0.0024350506719201803,0.0036469062324613333,30.2812092428725,18.64423417011245
2650,3828.0,745.404958677686,1037.0826446280992,121.0,,,0.0020437000785022974,0.0024567025247961283,17.24326029281147,9.096523796854177
2651,3831.0,913.1186440677966,1040.6949152542372,59.0,,,0.0013039998011663556,0.0013733119703829288,12.591728500780741,6.420704705531008
2652,3832.0,1512.952380952381,1043.088888888889,315.0,,,0.007333922199904919,0.012375066988170147,22.261721497298446,18.280331379982034
2653,3834.0,1845.955223880597,1036.2089552238806,67.0,,,0.0012580722104758024,0.0012970168609172106,13.212052569003726,6.753259532895893
2654,3835.0,99.78260869565217,1039.036231884058,138.0,,,0.0013220063410699368,0.00158693827688694,17.122961944572967,10.481083605389882
2655,3836.0,611.1650485436893,1060.2313915857605,618.0,,,0.006502688396722078,0.009765774011611938,47.924705810477406,18.92929985736401
2656,3837.0,952.5333333333333,1040.7333333333333,90.0,,,0.001510473433881998,0.0017547875177115202,12.873841564475041,9.463249561418301
2657,3838.0,1258.5,1036.3181818181818,22.0,,,0.0012186410604044795,0.0012512397952377796,5.947966735167594,4.945341490851911
2658,3839.0,726.6037735849056,1038.566037735849,53.0,,,0.0012192821595817804,0.0013733119703829288,9.987757848533683,7.063243347089222
2659,3840.0,766.4594594594595,1042.054054054054,37.0,,,0.0015226028626784682,0.0017242694739252329,7.633563139380831,6.318697496190538
2660,3842.0,1471.4744744744744,1047.2672672672672,333.0,,,0.004520794842392206,0.007110704202204943,23.259849955063856,18.56375051925146
2661,3843.0,1714.344827586207,1037.8275862068965,29.0,,,0.0009918364230543375,0.001144426641985774,7.591586214625823,4.827011734945741
2662,3844.0,1436.3333333333333,1042.8301886792453,159.0,,,0.0026718643493950367,0.00334172579459846,15.144348942971574,13.653648661716282
2663,3845.0,1923.7551020408164,1043.4897959183672,98.0,,,0.0011011408641934395,0.001235980773344636,16.48483901121755,7.752750683837552
2664,3847.0,821.434650455927,1048.6231003039513,329.0,,,0.0023347230162471533,0.003128099488094449,21.913391779342426,20.685003564350694
2665,3848.0,993.8270440251572,1045.7861635220127,318.0,,,0.0037791032809764147,0.00553902518004179,26.23322134843796,15.945396184766535
2666,3849.0,1240.204081632653,1044.357142857143,98.0,,,0.003609070088714361,0.0049134050495922565,14.578439057900813,8.913797555193883
2667,3850.0,717.3407643312102,1057.7866242038217,314.0,,,0.0014986400492489338,0.003479056991636753,28.74599948170392,20.341626232517285
2668,3851.0,805.0,1041.0,3.0,,,0.0012156354496255517,0.0012512397952377796,3.265986323710904,0.0
2669,3853.0,1640.0052631578947,1060.7026315789474,380.0,,,0.0039597162976861,0.006256198976188898,23.427278144962305,21.261776438800442
2670,3854.0,1761.6436170212767,1045.4148936170213,188.0,,,0.0017698031151667237,0.0021057450212538242,33.54552288535068,9.050500853152473
2671,3856.0,1284.3225806451612,1043.1290322580646,31.0,,,0.0011783904628828168,0.001235980773344636,8.187663150649975,4.9966323121072085
2672,3858.0,196.83333333333334,1045.378787878788,66.0,,,0.0013915766030550003,0.001541161211207509,10.244247656079967,8.206434331236238
2673,3859.0,568.5444444444445,1044.9333333333334,90.0,,,0.0011113653890788555,0.0013122758828103542,15.418640908055858,7.597259509494156
2674,3862.0,1729.88,1043.56,50.0,,,0.000798352004494518,0.000839246204122901,14.687860597019439,4.50541353068992
2675,3863.0,1786.6569343065694,1047.3941605839416,137.0,,,0.001406948664225638,0.0016174563206732273,16.50557885792172,10.626362883276567
2676,3864.0,1050.7777777777778,1044.3333333333333,27.0,,,0.0026143789291381836,0.0031586175318807364,6.392038415244998,5.427967626317719
2677,3865.0,1190.3026315789473,1052.0263157894738,380.0,,,0.0011522970162332058,0.0013885709922760725,53.53301210181649,12.92826983834803
2678,3866.0,1825.76,1046.14,50.0,,,0.001002212637104094,0.001098649576306343,9.597893483730468,6.957387489206289
2679,3867.0,1902.9035087719299,1045.8508771929824,114.0,,,0.0008939913823269308,0.0009460593573749065,17.036649083779217,8.724964772418533
2680,3869.0,428.33398821218077,1056.1198428290766,509.0,,,0.018409965559840202,0.034058138728141785,28.65322896766854,22.94786748067076
2681,3870.0,748.3975409836065,1050.1803278688524,244.0,,,0.0012364810099825263,0.0015259021893143654,34.344694243289545,10.786282280015563
2682,3871.0,859.8349514563107,1047.5533980582525,103.0,,,0.0012663506204262376,0.0013885709922760725,14.626167126389689,8.991990498374768
2683,3873.0,1264.581081081081,1047.4594594594594,74.0,,,0.0013161938404664397,0.0013885709922760725,11.758912888413294,8.092488908884219
2684,3874.0,1307.9333333333334,1049.2666666666667,30.0,,,0.001341268070973456,0.0014038300141692162,12.889249685018651,3.1184964862934086
2685,3875.0,1363.2402597402597,1048.2662337662337,154.0,,,0.0016372732352465391,0.0018768596928566694,16.972744843311563,11.646221862600388
2686,3876.0,932.472312703583,1054.5830618892508,307.0,,,0.001641463371925056,0.002121004043146968,28.08317183629208,15.774709832106094
2687,3877.0,1138.0350877192982,1049.4035087719299,57.0,,,0.0015722145326435566,0.0017547875177115202,12.30294569441607,5.909737752970566
2688,3879.0,1840.1224489795918,1047.4285714285713,49.0,,,0.001224458683282137,0.0014190890360623598,9.349407053428074,6.750790879858334
2689,3880.0,189.28248587570621,1059.1035781544256,531.0,,,0.0021982474718242884,0.003875791560858488,41.76425925447738,20.825540042982862
2690,3882.0,494.8909090909091,1049.2181818181818,55.0,,,0.0013599947560578585,0.0016021972987800837,8.871584981570692,8.003249634252187
2691,3887.0,461.25217391304346,1053.7391304347825,230.0,,,0.0031868135556578636,0.00474555604159832,19.854264990677557,15.122028994940193
2692,3888.0,840.4437086092715,1056.205298013245,151.0,,,0.001305606565438211,0.0015106431674212217,20.934858398763925,11.442920201571825
2693,3890.0,1680.5634218289085,1060.377581120944,339.0,,,0.0015860381536185741,0.0018616006709635258,47.04963778673546,10.925235837501392
2694,3893.0,518.7840909090909,1057.125,264.0,,,0.0012121674371883273,0.0014038300141692162,25.826562844860835,13.84739540886425
2695,3894.0,973.9591836734694,1050.7551020408164,49.0,,,0.0014692257391288877,0.001678492408245802,9.900054079182674,6.384181665906314
2696,3895.0,1451.7692307692307,1052.6615384615384,65.0,,,0.0029294975101947784,0.0036011291667819023,10.973101970715685,7.827853696595583
2697,3896.0,1864.2978260869565,1058.195652173913,460.0,,,0.005574651528149843,0.009994659572839737,30.052722995299607,19.693796901791192
2698,3898.0,1149.9655172413793,1051.5862068965516,29.0,,,0.001298595336265862,0.0013427939265966415,6.613105792509087,5.594757772746148
